source_artifact,feature_name,normalized_feature_name,feature_role,policy_status,matched_policy_rule,review_note
ao2_gradient_boosting_metadata,order_week_of_year,order_week_of_year,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_metadata,order_year,order_year,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_metadata,order_zipcode_available,order_zipcode_available,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_preprocessing_metadata,Type,type,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_preprocessing_metadata,geo_coordinates_available,geo_coordinates_available,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_preprocessing_metadata,order_day_of_month,order_day_of_month,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_preprocessing_metadata,order_day_of_week,order_day_of_week,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_preprocessing_metadata,order_hour,order_hour,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_preprocessing_metadata,order_is_weekend,order_is_weekend,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_preprocessing_metadata,order_month,order_month,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_preprocessing_metadata,order_quarter,order_quarter,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_preprocessing_metadata,order_season,order_season,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_preprocessing_metadata,order_week_of_year,order_week_of_year,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_preprocessing_metadata,order_year,order_year,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_preprocessing_metadata,order_zipcode_available,order_zipcode_available,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_metadata,Type,type,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_metadata,geo_coordinates_available,geo_coordinates_available,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_metadata,order_day_of_month,order_day_of_month,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_metadata,order_day_of_week,order_day_of_week,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_metadata,order_hour,order_hour,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_metadata,order_is_weekend,order_is_weekend,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_metadata,order_month,order_month,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_metadata,order_quarter,order_quarter,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_metadata,order_season,order_season,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_metadata,order_week_of_year,order_week_of_year,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_metadata,order_year,order_year,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_metadata,order_zipcode_available,order_zipcode_available,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_feature_importance,binary_flags__geo_coordinates_available,binary_flags_geo_coordinates_available,shap_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_feature_importance,binary_flags__order_is_weekend,binary_flags_order_is_weekend,shap_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_feature_importance,binary_flags__order_zipcode_available,binary_flags_order_zipcode_available,shap_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_feature_importance,categorical__Type_CASH,categorical_type_cash,shap_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_feature_importance,categorical__Type_DEBIT,categorical_type_debit,shap_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_feature_importance,categorical__Type_PAYMENT,categorical_type_payment,shap_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_feature_importance,categorical__Type_TRANSFER,categorical_type_transfer,shap_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_feature_importance,categorical__order_season_fall,categorical_order_season_fall,shap_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_feature_importance,categorical__order_season_spring,categorical_order_season_spring,shap_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_feature_importance,categorical__order_season_summer,categorical_order_season_summer,shap_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_feature_importance,categorical__order_season_winter,categorical_order_season_winter,shap_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_feature_importance,numeric_continuous__order_day_of_month,numeric_continuous_order_day_of_month,shap_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_feature_importance,numeric_continuous__order_day_of_week,numeric_continuous_order_day_of_week,shap_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_feature_importance,numeric_continuous__order_hour,numeric_continuous_order_hour,shap_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_shap_feature_importance,numeric_continuous__order_month,numeric_continuous_order_month,shap_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
